code;prefLabel
9619026390529370;Grupo de Estudos sobre Diferença e Desigualdade na Educação Escolar da Juventude (Universidade do Estado do Rio de Janeiro - UERJ)
1552118808333800;Educação, Ciência e Tecnologia (Instituto Federal de Santa Catarina - IFSC)
5174243293430480;GAPS - Grupo de Antropologia do Policiamento e Segurança (Universidade Estadual de Campinas - UNICAMP)
8092184649249400;Preservação da Arquitetura Moderna (Universidade de São Paulo - USP)
3433763624758690;Fisiologia Ambiental (Universidade Federal do Oeste do Pará - UFOPA)
1856942576421790;Translatio Studii - Núcleo Dimensões do Medievo (História, Língua e Filosofia) (Universidade Federal Fluminense - UFF)
2491037010391000;Natureza, Trabalho, Ontologia Social e Serviço Social (Universidade Federal do Recôncavo da Bahia - UFRB)
0608050413342200;Inteligência Competitiva e Estratégias para Inovação (Universidade Presbiteriana Mackenzie - MACKENZIE)
2811890614986630;Grupo de Estudos e Pesquisa em Políticas Educacionais, Formação e Trabalho Docente/HISTEDBR (Universidade Católica Dom Bosco - UCDB)
0845443343959324;Núcleo de Estudos e Pesquisas em Literatura (Universidade do Estado de Minas Gerais - UEMG)
7378892446188090;Sistema Penal e Redução de Danos (Universidade Estadual de Mato Grosso do Sul - UEMS)
8904279315635870;LETS - Laboratório de Etnologias Transespecíficas (Universidade Federal de São Carlos - UFSCAR)
9185131712541100;Tecnologia de Alimentos (Universidade Federal de Alagoas - UFAL)
1879123091648060;Pesquisas em Temas Interdisciplinares em Engenharia, Física e Química (Universidade de São Paulo - USP)
6598293777520950;Produção Agrícola Familiar (Universidade Federal de Campina Grande - UFCG)
3891423059463820;Grupo de Estudos Eurasiáticos (Universidade Federal da Integração Latino-Americana - UNILA)
5002377273909180;A formação do sujeito na era digital (Universidade Estadual Paulista Júlio de Mesquita Filho - UNESP)
1445229433522470;Grupo de Pesquisa em Legislativo, Eleições e Democracia (LED) (Universidade da Integração Internacional da Lusofonia Afro-Brasileira - UNILAB)
6811425131823080;Grupo de desenvolvimento e avaliação biológico-farmacológica de fitoterápicos (Universidade Estadual de Maringá - UEM)
2124367663431190;Mediadores, determinantes, fatores biológicos e de risco à saúde bucal (Universidade Estadual da Paraíba - UEPB)
